GeneID	Length	X.home.xubuntu.Desktop.Mjaw..3.files1.SLO1_1.fq.gz.subread.BAM	X.home.xubuntu.Desktop.Mjaw..3.files1.SLO3_1.fq.gz.subread.BAM	X.home.xubuntu.Desktop.Mjaw..3.files1.SLO4_1.fq.gz.subread.BAM	X.home.xubuntu.Desktop.Mjaw..3.files1.SLO5_1.fq.gz.subread.BAM	X.home.xubuntu.Desktop.Mjaw..3.files1.SLO7_1.fq.gz.subread.BAM	X.home.xubuntu.Desktop.Mjaw..3.files1.SLO8_1.fq.gz.subread.BAM
10969	1642	119	108	147	138	94	101
149465	3128	2	0	0	0	0	2
100506711	1898	0	0	1	0	0	3
128218	1786	0	2	0	1	0	0
149466	1516	1	0	0	0	0	1
7075	3882	9	8	6	4	9	5
4352	3645	64	180	31	90	95	48
991	1675	30	37	53	33	45	13
64834	1483	796	885	708	1016	704	551
112950	1807	527	511	436	615	348	260
149469	1188	172	225	177	213	204	207
23334	10217	1048	1640	1467	1458	1552	1606
81888	1115	3	15	6	19	8	10
5792	7733	25	13	6	47	58	25
9682	4509	862	1017	991	1015	772	852
100132774	1574	32	26	42	39	34	33
6487	2450	108	174	82	200	120	130
9048	1944	0	0	0	0	0	2
9670	4027	221	345	316	333	301	202
1802	2497	185	208	209	302	210	221
533	1022	1486	1885	1223	1911	1403	1107
8704	2313	9	31	37	33	25	9
149473	1463	11	27	16	31	21	15
6536	3647	18	23	5	2	160	3
128209	3131	0	0	1	0	0	0
100129492	360	27	27	27	40	16	15
55929	1766	163	172	160	183	166	173
79033	1743	250	233	242	273	236	231
55182	3010	769	876	751	1011	725	683
79639	1600	19	19	9	7	12	12
339541	1685	280	164	92	168	167	140
26830	100	332	205	254	290	75	136
11004	2881	29	36	36	23	16	24
6202	705	4606	3533	3494	5197	2986	3175
26811	74	15	11	14	6	4	8
94161	98	23	21	26	21	14	20
94162	71	10	12	7	12	5	8
94163	69	9	5	7	12	8	8
266675	2096	1	7	7	7	5	2
1263	2358	710	643	866	666	756	837
343521	1270	103	107	145	92	142	107
149478	1572	113	109	189	63	104	135
8643	4634	104	95	109	45	36	41
8891	2155	162	171	227	225	132	144
100507337	2312	15	18	34	16	8	19
79654	3628	331	530	413	466	614	354
7389	1458	462	524	380	605	797	262
57643	5838	26	33	46	51	41	56
400752	1710	10	10	11	6	6	10
84842	1803	9	6	15	12	6	15
4595	2129	166	165	200	204	164	189
114034	2392	236	222	243	200	186	255
10420	3076	268	293	216	270	276	203
126661	2169	10	13	69	27	81	22
25974	2850	39	53	56	59	52	54
5052	1234	1236	1023	907	1361	953	590
10327	1535	502	580	443	601	341	300
4678	3223	651	637	741	596	476	503
149483	2250	199	230	201	149	208	234
60313	3738	2767	2485	2501	3007	2436	2144
728963	914	51	37	44	37	53	37
51249	1471	216	244	199	239	149	187
3652	3461	96	89	111	135	104	147
23139	5738	119	197	297	221	174	169
8503	5928	63	89	161	149	69	64
100133124	243	0	1	3	0	1	2
10103	1629	12	4	3	11	8	9
100507408	391	0	0	0	0	0	0
55624	3337	241	316	290	355	219	238
541468	1849	0	1	0	0	1	0
8438	3146	51	83	67	54	57	48
10489	2948	464	610	506	598	581	423
7388	527	548	433	366	680	397	346
387338	4436	427	435	536	452	484	473
2166	2095	101	112	142	109	162	120
729041	1035	3	9	26	19	23	21
127343	2897	0	0	0	0	0	0
100507423	2445	44	57	59	67	50	44
148930	2392	1	0	1	0	0	0
8569	2900	635	586	494	576	582	432
148932	2985	777	684	533	1048	632	450
64756	4131	397	382	421	510	308	396
374973	853	3	5	3	7	6	7
9813	5767	2843	3713	3749	3956	2974	2938
100129898	705	0	0	0	0	0	0
1580	2158	0	0	0	1	0	0
163720	2608	0	0	0	0	0	0
1579	2552	0	0	0	0	0	0
260293	2357	0	0	0	0	0	0
199974	1907	0	0	0	0	0	0
284541	1668	0	0	0	0	0	2
10158	894	85	328	34	348	647	158
6886	5002	1016	1741	374	2754	1982	636
6491	5019	205	191	131	215	551	90
51727	2930	2088	1737	1439	2961	1546	1629
2301	1981	0	0	0	1	0	0
84793	2509	10	22	22	32	18	23
2306	4675	16	19	39	21	14	20
388630	7029	0	0	0	0	0	0
100507479	1807	0	0	0	0	0	0
391037	1511	0	1	1	0	2	1
200010	3274	9	18	9	8	9	22
54558	5004	108	143	201	152	99	128
84871	2988	0	2	2	0	2	2
79656	1329	14	14	6	6	31	15
1996	2463	0	1	2	0	0	0
63950	3103	0	0	0	0	1	0
11124	2583	715	727	845	704	579	680
1031	2478	60	100	74	89	200	46
284546	911	0	0	0	0	0	0
26994	3074	2683	2749	1041	3888	4987	1282
22996	2864	36	35	21	30	34	48
2060	5483	3523	3605	4077	4354	2993	2933
114883	4257	1406	1293	1440	1402	1026	1260
4898	4026	2938	3550	3070	3820	3080	2627
100313892	59	1	0	0	0	0	0
5865	12844	2	1	0	0	0	1
51060	1600	869	840	728	940	627	604
112970	1696	132	161	122	163	102	124
91408	2345	516	257	359	361	193	382
9372	5090	95	52	45	128	64	173
200014	5639	795	887	813	1122	827	932
4998	3169	27	34	50	21	30	33
84950	2772	962	713	919	998	645	994
23318	5851	1495	1221	1777	1558	1229	2039
2882	1229	121	72	111	120	93	110
348378	698	38	55	32	61	73	103
65260	2114	103	92	88	148	72	85
79699	8143	1296	982	1105	1296	799	931
440590	4271	2	14	3	9	2	6
55268	1175	105	95	64	83	68	157
6342	3700	1141	932	1045	1342	745	708
127435	3010	3	8	8	5	9	2
6512	2677	4	21	49	42	10	8
1376	3094	235	261	218	284	200	168
54987	1085	230	234	239	368	215	204
4116	681	225	169	246	258	135	154
100507564	1516	17	19	22	23	14	18
7804	4607	186	197	220	206	127	150
163742	925	0	0	0	0	0	0
63948	1907	0	0	0	0	0	0
148979	2816	0	3	0	0	1	0
55706	4826	455	367	491	536	380	459
54432	1804	515	596	505	640	427	350
1733	1860	24	33	22	18	36	33
51668	601	218	144	207	218	133	175
115353	1714	87	112	113	105	56	66
388633	785	0	0	0	0	0	0
9528	1696	2257	1958	1738	2353	1946	1261
127428	4097	316	317	355	389	282	276
200008	2723	1	0	1	0	0	5
606495	3551	48	68	44	64	50	66
51253	1483	239	346	237	331	255	234
23648	2187	123	208	228	220	244	195
619518	1021	13	31	47	26	31	38
26027	3292	19	26	24	22	19	10
338094	1981	1	1	0	5	2	1
374977	4391	39	20	9	12	18	23
7268	2395	218	253	241	346	231	246
25973	2386	40	43	49	67	58	28
55001	3073	25	43	77	61	70	50
163747	1789	3	27	37	37	24	26
1718	4286	109	116	169	146	96	88
199964	1097	1	0	0	0	0	0
7809	1370	7	1	2	0	1	2
255738	3710	0	0	0	0	0	1
23358	10802	4761	5287	6227	5404	4478	5324
100507634	1470	11	6	12	8	7	10
100507652	631	0	0	0	0	0	0
8613	3294	10	34	14	21	25	8
5563	9352	0	0	0	0	0	0
199920	3460	0	0	0	0	0	0
731	2392	0	0	0	0	0	0
732	2037	0	0	0	0	0	2
1600	2580	1	5	1	7	2	7
115209	1909	855	638	602	1003	780	781
4070	2072	4	80	74	83	25	3
114803	2589	625	578	796	718	433	724
3725	3323	1116	2974	2527	2214	1029	738
100131060	1123	12	24	24	14	9	19
729467	1043	1	0	0	0	0	0
55277	2086	166	145	100	155	179	163
51361	5857	108	33	36	104	86	205
1573	1857	9	0	4	3	13	10
127795	2028	0	0	42	1	0	2
4774	10023	216	289	254	276	521	211
83941	1250	310	264	285	350	224	264
10207	8505	669	415	374	896	624	1260
100422902	74	0	0	0	0	0	0
100422946	68	0	0	0	0	0	0
54596	3989	7	0	5	10	0	2
163782	5477	1	0	1	0	0	0
7398	4198	1050	632	977	1139	611	765
85440	7052	395	425	408	401	199	415
27329	2126	27	8	19	8	5	25
100507664	1819	15	17	14	9	8	23
84938	1807	306	235	321	299	169	284
27022	2068	0	0	0	0	0	0
29929	3371	463	259	394	304	249	479
23421	879	161	73	127	146	65	163
84455	2361	83	66	111	86	49	117
79469	1657	26	24	29	29	11	39
5236	3353	433	545	428	558	370	369
4919	4112	1	4	2	2	0	0
148581	1136	0	0	0	0	0	0
57685	5274	72	46	19	26	21	75
55225	4362	280	163	243	203	140	311
3716	5053	8215	7752	8352	8573	6492	7442
406893	75	11	7	5	6	5	15
205	7226	69	64	38	44	12	11
9829	5750	181	282	116	376	855	98
100505510	1461	3	2	1	1	1	2
3953	6746	441	505	191	732	452	354
54741	4644	2638	3052	1477	3884	1736	1588
5142	5213	1894	1099	3600	1401	1202	1352
84251	4694	11	3	1	0	37	1
100422871	78	0	0	0	0	0	0
200132	2264	16	11	0	4	7	5
10022	715	0	0	0	0	0	0
79819	3959	40	52	54	100	54	40
57708	5786	1867	1159	1632	1769	1139	1462
23169	6460	769	688	778	772	493	778
400757	2143	0	0	0	0	0	0
149233	2826	8	9	23	10	11	7
3595	4040	93	169	235	30	87	66
26135	6764	1702	1216	1583	1784	1229	1375
1647	1355	125	127	97	230	174	102
55970	4409	1	1	1	1	0	2
100289178	2232	10	13	18	12	10	24
9077	1631	0	0	1	0	0	1
79971	3091	205	350	364	337	210	336
100302279	93	2	0	1	1	1	0
6121	2608	2	0	2	0	0	0
55635	5333	14	11	12	14	13	5
57554	6245	42	1	1	18	6	13
5301	996	2	0	0	1	0	0
55631	2945	447	243	381	372	204	380
9295	2794	1700	1665	1823	1702	1289	1922
81573	5667	631	536	702	740	564	674
11147	952	7	4	8	9	3	9
1491	2140	28	11	13	23	32	41
5733	10280	58	12	10	18	10	25
100132618	1678	64	40	43	46	43	56
9406	3145	1353	822	1026	1090	707	1333
406962	86	6	7	4	4	1	5
257194	5669	49	49	26	37	15	38
127255	2865	6	5	7	9	9	9
8790	3426	352	257	246	413	195	287
51086	3360	15	19	8	18	15	16
127254	7159	1	2	4	5	2	1
1429	2305	142	59	178	95	58	108
127253	3550	344	229	350	379	224	307
431707	2373	0	0	0	0	0	0
204962	4224	75	0	32	0	1	0
34	2615	328	322	327	384	239	213
5876	1496	991	526	905	948	520	826
692085	78	19	8	22	12	8	26
26805	84	52	24	54	66	50	65
26804	71	38	14	25	17	10	22
4438	3203	11	6	5	8	18	19
127247	1107	0	0	0	0	0	0
100505563	369	0	0	0	0	0	0
256435	3623	165	150	130	106	165	161
81849	2032	1	0	0	0	1	2
256483	584	2	1	3	0	4	2
10026	4626	510	353	478	499	344	481
26289	4255	138	151	39	140	96	352
26009	4323	1138	902	1110	1307	878	1205
23032	4601	3007	2140	2701	3039	2342	2306
374986	5259	381	289	448	452	308	454
653631	921	104	126	154	145	216	122
374987	2286	9	10	15	18	19	22
91624	3391	227	173	125	298	181	151
8880	2884	1845	1562	1757	2025	1370	1831
11080	2240	124	81	233	106	125	88
54810	2823	1	6	0	3	9	8
149047	1193	0	0	0	0	0	0
5737	5431	7	144	38	8	22	2
10964	5874	1243	722	877	455	166	577
10561	1726	1042	885	864	723	326	579
64123	3619	0	0	0	0	0	0
23266	5706	0	0	0	0	0	0
79739	3648	100	68	44	125	60	42
5567	5609	3127	2389	2745	3500	2073	2687
148418	1803	5	2	6	4	4	2
391051	1551	0	1	0	0	0	0
58511	1345	0	0	0	0	0	0
80135	1975	585	331	428	462	264	411
2787	806	414	300	348	312	232	371
100505741	1473	86	53	62	53	52	79
1486	3101	607	470	370	546	347	398
439927	2884	0	0	2	0	1	0
117178	6114	618	617	434	1142	395	360
23566	1721	13	10	2	62	18	24
255231	3044	167	143	588	400	342	360
55283	2796	24	8	40	42	19	30
126820	3007	3	2	44	10	37	17
84144	4711	40	18	17	61	43	106
148423	3391	246	193	231	230	157	189
8915	3105	578	445	522	604	383	530
646626	748	8	3	7	2	3	3
23576	4482	47	30	11	14	21	25
3491	2295	1	2	3	0	1	2
54680	6197	323	249	298	312	203	417
255631	6500	74	104	59	149	38	99
57489	6471	672	360	703	568	423	661
9635	4025	0	0	0	0	2	1
1179	3123	0	0	0	0	0	0
22802	3213	3	4	2	3	2	2
9629	3412	3	1	3	2	4	5
51100	6373	3022	2481	2612	3094	2108	2043
9403	1840	1807	1271	1363	1666	934	964
9653	7265	712	598	610	719	399	574
339524	4643	5	8	8	8	4	6
8543	5405	475	540	424	587	380	315
100505768	889	15	21	14	12	15	12
5586	6104	1939	1495	1782	1861	1533	1989
2959	1645	713	513	556	754	448	482
56267	2152	400	336	360	386	204	333
494115	5087	804	634	747	855	458	611
2635	3040	472	678	802	1015	488	310
2633	3050	4695	2448	2282	1564	928	763
2634	2595	7797	4834	4668	3638	2426	2174
388646	2454	4	14	12	20	9	9
115361	6145	3983	3297	2845	2368	1671	1178
115362	4052	11924	5099	5044	3567	3505	2645
163351	4867	31	9	17	15	17	13
400759	1234	48	50	43	15	18	10
23507	8061	977	1162	874	1427	791	1036
400761	789	36	33	33	39	33	50
84230	7207	1762	1556	1338	1584	910	1826
55144	4054	1304	1098	960	1468	675	947
492303	1702	9	12	8	5	8	3
284695	3919	316	297	301	306	193	301
343472	1496	0	0	0	0	0	0
100505821	686	0	0	0	0	0	0
100505809	2454	1	0	0	0	0	0
100505840	592	0	0	0	0	0	0
84146	5827	2048	1405	2143	1769	1305	2045
100505857	1043	233	191	256	196	173	270
164045	4931	2	6	4	8	5	6
8317	3415	189	124	277	111	167	204
343477	1362	9	5	17	8	3	7
7049	6418	434	1052	3373	1266	1244	1305
676	3454	0	0	2	0	0	0
253152	1443	4	5	18	2	5	7
284697	1443	33	21	26	21	26	52
23285	4556	88	73	93	103	58	139
388649	751	7	1	8	1	2	8
11146	2032	162	69	206	126	100	186
79871	3112	466	398	520	522	382	561
2672	2910	127	228	495	265	369	267
7813	7403	995	943	1094	1004	777	734
6125	1031	6077	4712	5379	7410	4137	5212
6083	95	21	16	22	24	15	30
26782	133	11	13	13	19	8	15
388650	2599	199	135	226	157	152	210
22823	4128	906	671	856	836	536	771
50999	6185	2047	1465	1915	1853	1087	1573
343099	4658	386	243	426	465	362	340
100131564	4033	720	594	871	1179	738	1474
1810	3209	1412	1327	955	1333	1216	979
54874	5517	336	198	114	388	187	153
8412	3171	47	23	31	16	17	30
100129046	1562	7	5	7	9	7	7
100126348	80	0	3	0	1	0	3
30836	2380	849	634	902	853	604	698
2730	3074	188	192	174	335	209	121
100505924	747	0	0	0	0	0	0
24	7326	0	0	0	0	0	0
9411	9117	36	57	46	54	37	24
100505940	727	0	0	0	0	0	0
5825	3797	751	536	702	747	402	556
2152	2393	30	9	23	5	3	20
126969	2573	6	4	4	8	7	4
1266	2066	12	10	1	10	16	12
729970	952	1	0	0	2	1	2
199857	1057	58	52	40	48	40	33
148534	6822	333	135	24	65	1109	28
25950	1252	150	103	90	136	85	118
440594	2755	0	0	0	0	0	0
58155	3486	550	433	627	508	422	645
1806	5617	11188	11840	8735	10795	6555	6001
400765	2303	0	0	0	0	0	0
406928	102	0	0	0	0	0	0
51375	1897	0	3	2	3	0	3
163404	4015	0	0	1	0	0	0
100129620	2544	0	0	0	0	0	0
9890	5024	2	0	1	1	0	12
54873	2578	2	3	1	4	1	1
391059	2678	179	124	131	207	118	57
178	8217	684	669	877	905	932	842
730081	1070	7	6	5	15	3	10
23443	2149	378	192	317	270	154	378
64645	2641	1857	1368	1495	1732	1209	1165
163786	3899	139	98	133	153	115	133
54482	3143	266	182	260	285	234	302
127495	1392	26	12	18	28	16	28
1629	10815	444	394	522	474	365	419
100506007	814	31	57	22	62	34	22
8634	2623	448	427	446	468	355	382
693138	68	12	6	10	8	5	16
8556	5392	1450	998	1055	1471	843	1911
54112	3465	5	7	4	12	7	2
7412	3102	3	3	44	8	18	5
2135	2887	44	47	94	68	35	55
148867	8216	1848	1480	1839	1729	1161	1731
51611	1808	290	222	301	286	236	371
100506051	1667	77	37	61	42	62	95
100506029	1950	54	34	60	43	42	74
1901	3050	1353	1054	1406	1547	1328	1618
118427	3462	0	1	0	0	0	0
94236	1781	0	0	0	0	0	0
1301	7444	0	0	0	0	0	0
55599	1887	651	483	557	668	509	634
280	2181	310	254	260	359	264	422
648740	1988	21	39	27	23	32	59
279	1632	2	1	1	1	3	2
276	2023	0	0	1	0	0	0
277	1838	0	1	1	1	2	1
278	1860	0	0	0	0	0	0
100129138	1224	0	1	1	1	2	0
55170	2650	151	167	147	196	139	136
22854	3477	2	1	0	8	18	11
10451	4867	1763	1548	1696	1722	1341	1195
29957	3724	724	613	755	734	360	581
148545	2499	0	0	0	0	0	1
100507044	1491	0	6	2	0	0	0
400768	2624	0	0	0	0	0	0
653149	2222	0	1	0	0	0	0
284611	5340	1045	645	1019	933	532	835
113802	2041	257	308	490	418	301	269
55119	3706	828	618	893	978	575	995
163479	3064	6	5	0	3	2	7
6814	2503	1373	970	1101	1439	789	1008
254268	3050	1	0	3	0	1	0
642864	535	0	0	0	1	0	1
29899	3033	169	88	139	151	169	120
23155	4835	543	495	533	685	428	601
22911	4376	508	409	553	592	370	425
6884	577	104	64	100	110	43	81
56900	2750	1351	988	1022	1404	823	928
677766	420	3589	4739	3749	5510	4366	4202
127003	731	3	3	4	5	11	8
57535	7032	384	124	122	433	351	238
6301	6306	1398	1534	1436	1800	1765	1305
1952	10540	55	84	91	77	76	57
84722	1775	39	77	39	71	53	56
343263	1372	3	5	7	5	4	3
6272	7018	2910	3259	2231	2704	1692	1403
5686	974	1038	966	939	1071	614	554
284612	3779	3	2	0	1	0	2
127002	2388	73	102	87	81	88	102
284613	5157	586	567	586	758	601	613
57463	2471	168	141	80	204	152	229
83873	2823	1	7	5	3	9	12
2773	4730	2590	1365	1923	2161	1288	1904
406974	75	22	19	11	24	17	21
2780	1365	143	76	115	93	112	117
271	4573	1600	1838	1832	2253	1940	2169
2948	1917	96	203	40	110	162	85
2946	2018	58	115	34	90	83	92
2944	1185	49	133	62	4	51	0
100506210	2199	2	10	2	1	5	2
2949	1570	11	69	6	34	1	5
2947	4127	18	65	26	111	80	72
79574	2241	0	0	0	0	0	0
1435	3654	89	41	45	100	59	82
10768	4022	1128	1629	1384	1485	1027	1157
85369	3262	754	837	904	961	761	739
257	1478	25	30	25	45	29	39
164153	1508	0	1	0	0	0	0
388662	6403	0	0	1	1	0	6
100130800	804	0	0	0	0	0	0
3749	4437	28	23	15	28	14	58
100506257	1517	11	8	6	2	9	9
64783	3431	802	994	916	1002	839	963
9122	2529	110	151	160	136	105	168
10542	850	431	337	317	410	306	313
84432	1372	0	0	0	0	0	1
643160	1241	0	0	0	0	0	0
3744	1959	0	0	0	0	0	0
3737	2125	11	22	17	29	17	19
3738	3346	1016	1061	1085	1200	823	1529
963	1628	11171	10823	9198	11708	8109	7573
100506293	2359	16	16	17	18	22	21
55791	3335	230	254	275	365	278	271
128338	1886	1310	1115	1017	1282	714	1042
10390	2348	1557	1135	1241	1356	902	1395
79961	2042	1918	1846	1888	2098	1798	2008
1117	1611	83	286	182	89	128	51
149620	2803	0	0	0	0	0	0
27159	1685	0	0	0	0	0	0
128344	2346	1	3	1	5	3	3
441897	608	0	1	0	0	0	0
5016	2242	53	50	48	105	47	140
79084	2408	653	527	451	687	474	551
515	2116	1889	1289	1485	2010	1089	998
128346	917	1668	1936	1335	1706	1207	1305
140	3408	50	51	46	61	49	42
100129269	1542	5	4	3	1	6	4
5906	1662	679	710	743	823	585	678
55924	6077	551	549	418	853	867	969
100506343	2131	78	133	48	181	88	67
11218	3510	398	344	336	474	281	386
3752	2693	10	34	8	29	5	22
643355	3068	5	19	4	19	2	2
55917	5900	109	140	111	173	78	89
100422976	64	0	1	0	2	1	1
7482	2544	3	2	7	7	8	10
54879	4689	273	273	264	342	258	298
829	2740	6570	4310	4453	5090	3142	3688
4343	3636	395	588	483	463	321	332
389	1621	245	612	468	633	285	225
333926	1714	24	11	16	20	7	26
284467	1134	0	0	0	0	0	0
128322	381	0	0	0	0	0	0
6566	4669	297	291	314	371	370	250
246182	1324	2	6	14	7	4	4
100506392	2377	44	42	56	49	36	62
9860	4015	543	591	609	605	509	687
260425	7221	106	95	112	138	66	127
10745	3244	427	354	324	494	323	278
54665	6593	892	657	850	967	587	967
26191	3648	1731	1438	2833	1710	1539	1420
100287722	1734	58	57	97	67	67	81
440603	4973	51	18	34	40	43	30
10717	2484	316	335	445	445	347	330
64858	3788	184	313	204	294	210	163
204851	8430	5732	6615	5998	6928	7880	5570
56944	1814	8	3	5	4	2	8
148281	4370	0	1	2	0	1	0
51592	8339	2514	2144	2458	2288	1730	2330
10286	1304	308	225	311	307	184	283
163259	3974	196	132	79	338	52	115
270	2407	1	0	2	1	1	4
4893	4461	1483	1110	1373	1454	918	1029
7812	4310	13286	12645	10532	14763	14480	9310
80143	5508	743	520	741	728	513	703
6847	3491	0	0	0	0	0	0
7252	578	2	2	3	3	1	1
10100	3213	238	182	240	387	183	203
4803	1049	0	0	0	0	0	0
100506434	2480	1	0	0	0	0	0
81839	8769	129	219	256	224	185	142
845	2702	0	0	1	0	0	0
4808	2680	0	0	0	0	0	0
55356	4720	1101	1124	1091	836	799	708
126868	3229	7	10	3	8	15	6
476	4300	3135	3751	3513	4477	2532	3565
84852	2635	58	46	48	67	53	83
100506459	2302	83	140	104	124	146	67
965	1719	717	408	567	557	323	440
3321	7253	4	2	7	6	2	6
100302117	79	0	0	0	0	0	0
914	1531	1391	1010	1771	1611	1409	1545
5738	6160	121	85	39	100	25	73
9398	3547	674	672	699	867	514	548
8458	4855	418	467	455	545	314	405
100126331	86	1	0	1	0	1	5
80263	3581	14	18	29	25	20	21
100506478	666	0	0	0	0	0	1
79679	2605	0	0	0	0	0	0
10905	5388	2284	2294	2509	3065	2243	2067
54855	5720	7316	10616	3170	3084	49179	1107
54834	9664	2133	1995	2184	2242	1483	1882
10885	3877	592	476	545	663	387	478
200162	7125	18	24	27	26	18	21
6913	3495	0	1	0	1	0	0
10352	2835	174	151	159	170	123	171
51179	1696	0	0	0	0	0	0
3284	1870	0	0	0	0	0	0
3283	1680	0	0	0	1	0	1
441900	480	4	4	7	4	5	1
128102	8697	11	50	57	35	18	16
644242	1590	8	17	16	4	11	9
90874	5080	180	219	240	207	127	172
26227	2015	37	31	20	54	28	24
3158	2466	0	0	0	0	0	0
83998	2262	20	3	0	2	5	9
343505	1887	1	1	0	0	1	3
11085	2958	0	0	0	1	3	0
4853	11425	15209	18057	17418	17542	13307	11442
100506528	1274	779	584	650	801	496	575
100132913	758	4	9	2	2	1	5
653820	2374	7	13	16	12	4	3
100132314	494	0	1	0	0	0	0
337875	515	3	5	4	1	1	1
2210	1122	374	263	100	184	101	49
647121	4231	229	111	188	135	104	123
100423008	75	0	0	0	0	0	0
375010	792	0	0	0	0	0	1
100422949	73	2	7	2	1	3	0
100132733	1686	15	16	10	4	10	4
100422844	75	0	0	0	0	0	0
100130000	1731	5	9	8	6	4	4
100286793	1195	26	28	33	50	33	49
100287981	858	66	88	86	71	113	137
644591	738	9	11	11	6	10	17
728833	2393	8	9	7	9	8	4
647135	1033	82	151	141	96	80	80
728841	9642	149	233	105	186	141	165
728855	1273	2	2	1	3	2	6
730256	822	1	7	2	2	6	0
653505	785	1	0	1	1	0	1
728875	772	27	14	7	31	19	24
767846	1913	44	55	84	81	70	128
400818	3200	566	551	735	918	598	578
653513	872	48	40	57	49	45	45
9659	12539	1117	1323	1140	1459	922	1573
100505971	1073	50	35	37	47	19	34
9554	1821	1559	1353	1451	1695	1180	1262
440672	3785	242	272	190	229	1326	157
388677	4962	3153	2852	2941	2847	2250	2517
100132406	10697	3255	3967	3595	3519	2619	2560
100505987	917	12	13	23	13	6	13
148738	2215	0	2	2	4	2	2
10628	2934	30495	35402	29673	46084	37708	37106
84265	1165	256	277	282	327	229	259
284615	3612	12	18	27	21	26	28
128077	1401	230	185	214	282	185	245
9939	2787	601	564	599	646	500	446
114814	6257	257	148	233	259	200	247
8799	1927	489	439	421	526	360	380
8515	5170	38	61	63	63	54	53
148741	3363	12	3	10	2	6	2
10401	2902	208	356	290	258	291	251
200035	1093	51	49	53	64	45	44
10623	1851	496	513	566	605	482	408
27246	1675	522	531	680	641	517	443
11126	1559	125	166	452	123	220	110
5174	2107	19	27	34	21	30	44
653519	2032	73	55	87	74	57	72
728932	1569	2	2	4	2	3	1
728939	3498	1	1	0	2	1	0
26864	164	50	127	86	95	19	23
200030	5467	38	35	58	60	22	33
100506011	448	0	0	0	0	0	0
100506032	5043	228	119	218	247	175	151
100505723	786	0	0	0	0	2	1
100505752	1058	21	14	13	3	2	18
149013	8583	133	223	190	232	135	279
100505770	531	80	64	82	105	50	71
728989	1076	4	10	10	25	18	46
5565	5423	761	688	718	943	779	786
100505794	2049	46	52	62	67	53	56
171423	2099	1313	1327	1591	1519	857	778
2330	3178	268	405	355	426	306	297
9557	3010	850	891	912	1114	833	702
100289211	3373	0	0	0	0	0	1
607	6278	89	130	117	157	147	255
51205	1808	92	79	114	109	69	139
2702	3285	0	0	0	0	0	0
2703	1367	0	0	0	0	0	0
51463	2116	38	25	41	18	19	35
100312957	164	12	28	12	26	6	1
728912	3409	23	35	23	32	24	16
100505824	448	0	0	0	0	0	0
284561	4436	9	1	1	1	1	2
100132057	939	2	2	1	1	1	0
100505885	582	22	27	36	20	27	37
388685	1065	13	6	7	16	3	7
100132999	892	23	15	10	17	20	24
164022	660	2	2	5	0	2	4
25832	3689	2205	1812	2067	2800	1932	1261
729086	922	132	150	143	154	126	110
645142	785	0	0	0	0	2	0
100288142	16019	345	326	355	403	277	287
284565	4802	243	196	206	409	179	367
730262	785	0	0	3	4	3	2
728936	3831	142	113	100	174	104	113
728945	785	2	1	0	0	3	1
642691	1855	0	0	0	0	0	0
645166	1559	98	90	59	79	53	41
26863	164	279	350	394	238	59	69
388692	12267	462	705	796	563	682	833
645262	839	18	22	29	19	21	34
100132417	1338	63	98	9	43	28	6
100507552	1143	1	0	0	2	0	1
653598	785	1	1	3	3	3	5
642441	855	23	34	42	28	31	27
100288037	372	10	12	15	7	17	22
644634	750	10	18	14	17	9	15
440689	2386	248	357	273	363	378	233
2209	2176	1193	900	264	610	213	99
653604	411	36	58	46	40	58	17
8370	396	0	0	0	0	0	1
126961	507	0	0	1	0	0	0
8337	534	1	2	3	3	3	1
100132909	1178	92	115	86	104	83	86
337873	582	15	14	6	17	15	11
723790	534	2	0	3	7	2	0
333932	507	0	0	0	0	0	0
554313	396	0	0	0	1	0	0
8349	2223	1337	2474	1310	4297	2811	1494
8338	437	979	1038	1063	1438	1519	656
317772	448	158	326	190	329	215	140
51027	857	53	51	34	47	40	54
100507640	613	0	0	0	0	0	1
9900	4416	36	36	40	29	28	40
10262	1549	121	222	209	196	126	165
10903	3003	627	841	511	746	397	384
56957	6413	119	190	230	232	210	210
11311	2817	723	818	736	811	469	504
51177	1615	2317	2603	1615	2746	1667	1204
81611	3553	828	544	651	790	520	593
23632	1739	86	78	77	90	53	62
51107	2189	2321	2515	1843	2598	1841	1630
79630	527	54	23	24	54	16	21
148523	1742	0	3	4	4	2	2
54460	939	437	429	447	636	371	377
9129	2463	1256	1094	1400	1285	999	1185
23248	7819	779	1105	1163	1117	943	1215
80222	2380	208	233	257	325	238	223
1893	2144	4	8	7	13	16	11
54507	4300	662	845	897	470	914	805
100422997	86	19	11	18	8	20	27
4170	4000	28116	18949	24572	27833	15358	21764
2029	4145	1309	1207	1153	1483	1006	943
55204	3171	264	285	332	260	255	277
84072	1879	99	156	131	74	49	90
1520	4100	49897	43642	34743	48520	22387	20718
1513	1702	155	156	222	234	109	136
100289153	698	1	2	2	0	0	0
405	4824	1938	2252	2067	2463	1712	1648
9869	4658	1317	1727	1334	1648	1294	1261
29956	2505	2855	4022	2298	4260	2307	1969
8416	1824	198	124	85	272	155	163
55793	3099	1181	1297	460	2031	1270	915
58497	2977	973	1463	636	2018	1077	767
149428	2412	14	27	20	38	33	23
54964	2053	68	78	89	59	46	69
56882	3183	9072	8355	8955	10873	8552	8397
